catboost_tuned,xgboost,lightgbm
0.9917911508940351,0.9955483675003052,0.999597064983974
0.0034628767953631657,0.00036204865318723023,8.884028744589164e-06
0.022733149814073487,0.012224750593304634,0.00012962518153381927
0.060784290305204824,0.02706977166235447,0.03855182816493239
0.009372382342493064,0.0022405567578971386,0.00027021918178050095
0.0006232629694123333,2.4360708266613074e-05,5.555418986426225e-07
0.25001012045386906,0.3110295236110687,0.3983140684405418
0.9691952894387459,0.9943051934242249,0.9996181864892151
0.08361567542326731,0.051456816494464874,0.0014626360413118682
0.17218865246662943,0.23644545674324036,0.1313515498974848
0.002199165102999286,6.914114783285186e-05,1.620397021411543e-05
0.9991146495604938,0.9998774528503418,0.9999999827036105
0.987064495483632,0.9987659454345703,0.9997334792501318
0.0008326112785151667,0.00025862286565825343,4.007775852250887e-06
0.001975946820812707,0.0002660831087268889,1.2282899140972487e-06
0.010041934247599709,0.0017625801265239716,0.00022291990453551685
0.00148182903588271,0.0002906129520852119,2.871028241394311e-06
0.8848252308505039,0.8981080651283264,0.745611329651041
0.0040083398408253396,0.0003197039768565446,2.215038283557792e-05
0.9910324427767536,0.999948263168335,0.999999993051365
0.16688964966342654,0.18287868797779083,0.24779424451138085
0.014405307603436349,0.0022368193604052067,0.00017403667575881254
0.09554284345250451,0.043533310294151306,0.020727931004319668
0.013940141001908135,0.003327550832182169,0.00022848500803819184
0.001274943198747024,0.0002217210130766034,2.300992678436466e-06
0.9604219051700453,0.9880247712135315,0.990624091043117
0.06019901280864729,0.0015041850274428725,0.0009733953392547079
0.9871146039436518,0.9993345141410828,0.9999020773589153
0.0010613001091903925,0.00023220080765895545,5.103745550851999e-06
0.0776085304084049,0.009533780626952648,0.0025677004375047243
0.9429438550416664,0.9195436835289001,0.9745197727216578
0.006345961604699815,0.0014365208335220814,0.00017538526058045006
0.0015432468667286702,2.3043596229399554e-05,1.6375871628847768e-05
0.008505985765518429,0.0002781754592433572,9.707308423913858e-05
0.006763214920243347,0.002005866030231118,0.00015334107868902186
0.2117594343859874,0.116458460688591,0.0012327908694186472
0.0019066157849861067,0.00018493561947252601,5.7634277366116556e-05
0.03295495098637437,0.0314226932823658,0.004942915461783926
0.005076578752993753,0.003554818918928504,0.00017020191459290895
0.005229945969971955,0.0023262780159711838,0.0002387764832094543
0.003097428018903525,0.0007883883663453162,0.00018696886986731422
0.6385058685339504,0.24533401429653168,0.43894708411178324
0.19814396646583243,0.03527871519327164,0.023589494878630365
0.005143216725308984,0.0007299233693629503,0.00013204012929178031
0.93907370056908,0.9771390557289124,0.9858264650521315
0.005419936640576187,0.003058994421735406,0.0003736854069274534
0.0019134928502550685,0.00019893221906386316,3.3039242283607844e-06
0.007554512908811461,0.0076344208791852,0.05182638635760716
0.001756672577479228,5.4733562137698755e-05,1.1702300070010974e-05
0.005753853629878127,0.0025314835365861654,0.00015672234003153131
0.9859156003558119,0.9968243837356567,0.9958632916783213
0.004256366976977568,0.0003142446803394705,2.4945333446328237e-05
0.0010361516883752617,0.0003374700609128922,6.260180336543175e-06
0.006764199948811676,0.0012437256518751383,2.7894882154698645e-05
0.012216122149571566,0.0011552689829841256,9.00938033074351e-05
0.0014245793095357178,4.678754703490995e-05,7.852955319412734e-06
0.0053847449529416365,0.0010970461880788207,4.142813809935832e-05
0.0019320860180146175,0.0006484062760137022,7.392089919175192e-06
0.9531250167011351,0.961385190486908,0.7890173764078766
0.006571948667092345,0.00188032619189471,4.50048500601952e-05
0.0028553182601006094,0.00034373439848423004,2.1591479772430786e-06
0.0058139145540849,0.0004203248827252537,0.0001646633708384626
0.8406339498530543,0.9583763480186462,0.9997265709901821
0.0034947008376267487,0.00039296693284995854,4.443673037743496e-05
0.0013142492628731622,0.0002406518324278295,6.19884958449308e-05
0.0011511351982012267,7.062195800244808e-05,2.637739797179647e-06
0.06494864746728637,0.017589066177606583,0.0031207365183574254
